publishedAt,title,description,url,thumbnail_url,categoryId,liveBroadcastContent,duration,viewCount,likeCount,favoriteCount,commentCount,embedHtml,actualStartTime,actualEndTime,scheduledStartTime
2021-06-08T13:37:47Z,【#生スバル】クリアまで！！びっくり系ホラゲー/Horror game【ホロライブ/大空スバル】,"サムネイル…おかゆＰ
★イラスト…壱珂/ichika87　(@ichika_oekaki87)先輩！

本ゲームはHeadup GmbHに確認を得た上で配信・収益化を行なっております。

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=RoFhQcpJ_l4,https://i.ytimg.com/vi/RoFhQcpJ_l4/hqdefault.jpg,20,none,2:23:20,172013,9403,0,82,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RoFhQcpJ_l4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-06-08T11:00:24Z,2021-06-08T13:23:43Z,2021-06-08T11:00:00Z
2021-06-06T10:26:16Z,【#4】DQシリーズ完全初見！ドラゴンクエスト8！！！【ホロライブ/大空スバル】※ネタバレあり,"イラスト…歯SANUKI YOU歯お仕事募集中 (@SanukiYou)先輩！


本動画は株式会社スクウェア・エニックスの許諾を受けて配信しています。
この動画で利用している株式会社スクウェア・エニックスを代表とする共同著作者が権利を所有する著作物及びスギヤマ工房有限会社が権利を所有する楽曲の転載・配布は禁止いたします。
(C) ARMOR PROJECT/BIRD STUDIO/SQUARE ENIX All Rights Reserved.
(C) SUGIYAMA KOBO (P) SUGIYAMA KOBO


＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=6oeLAo6DFHI,https://i.ytimg.com/vi/6oeLAo6DFHI/hqdefault.jpg,22,none,5:40:51,463386,14765,0,142,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6oeLAo6DFHI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-06-06T04:01:40Z,2021-06-06T09:42:32Z,2021-06-06T04:00:00Z
2021-06-05T09:08:49Z,【#3】DQシリーズ完全初見！ドラゴンクエスト8！！！【ホロライブ/大空スバル】※ネタバレあり,"イラスト…はらけんし@お絵描きVtuberハラケン＠コミティア136欠席
（@pkenshiq）先輩！

本動画は株式会社スクウェア・エニックスの許諾を受けて配信しています。
この動画で利用している株式会社スクウェア・エニックスを代表とする共同著作者が権利を所有する著作物及びスギヤマ工房有限会社が権利を所有する楽曲の転載・配布は禁止いたします。
(C) ARMOR PROJECT/BIRD STUDIO/SQUARE ENIX All Rights Reserved.
(C) SUGIYAMA KOBO (P) SUGIYAMA KOBO


＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=bIhIq8f5gjM,https://i.ytimg.com/vi/bIhIq8f5gjM/hqdefault.jpg,22,none,4:53:03,416235,12096,0,152,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bIhIq8f5gjM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-06-05T04:01:57Z,2021-06-05T08:54:59Z,2021-06-05T04:00:00Z
2021-06-05T03:09:51Z,【#生スバル】おはスバ/Free Talk【ホロライブ/大空スバル】,"おはよう
イラスト…かぷへど　(@caplico_77)先輩！

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=YFXr_KJapHI,https://i.ytimg.com/vi/YFXr_KJapHI/hqdefault.jpg,22,none,1:57:10,231490,13053,0,78,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/YFXr_KJapHI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-06-05T01:02:30Z,2021-06-05T03:00:04Z,2021-06-05T01:00:00Z
2021-06-04T12:08:51Z,【#生スバル】びっくり系ホラゲー/Horror game【ホロライブ/大空スバル】,"サムネイル…おかゆＰ
★イラスト…壱珂/ichika87　(@ichika_oekaki87)先輩！

本ゲームはHeadup GmbHに確認を得た上で配信・収益化を行なっております。

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=8uB_hqKNF5k,https://i.ytimg.com/vi/8uB_hqKNF5k/hqdefault.jpg,20,none,0:57:56,186421,11207,0,81,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8uB_hqKNF5k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-06-04T11:01:38Z,2021-06-04T11:59:31Z,2021-06-04T11:00:00Z
2021-06-03T12:08:24Z,【#スバちょこルーナ】地獄くじ引き？！足つぼダンス？！？かかってこいや！！！！:subachocoruna 3D stream【ホロライブ】,"イラスト…Yesterday東京　(@y_tokyo_)先輩！

★ちょこせん
https://www.youtube.com/channel/UC1suqwovbL1kzsoaZgFZLKg
★ルーナ
https://www.youtube.com/channel/UCa9Y57gfeY0Zro_noHRVrnw


＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/

※感染症対策の一環として音質に多少の変化がございますが、ご了承ください",https://www.youtube.com/watch?v=0y3CkFyPcW4,https://i.ytimg.com/vi/0y3CkFyPcW4/hqdefault.jpg,22,none,0:52:05,687766,38101,0,530,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0y3CkFyPcW4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-06-03T11:10:26Z,2021-06-03T12:02:44Z,2021-06-03T11:00:00Z
2021-06-01T15:12:12Z,【#生スバル】ハリーポッター賢者の石同時視聴会：Harry Potter and the Philosopher's Stone movie party!【ホロライブ/大空スバル】,"★イラスト…岐兎こるた　ホロ絵100枚　(@kito_koruta)先輩！

ハリポタめっちゃたのしみ！！！

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=m9IQH5WIGuQ,https://i.ytimg.com/vi/m9IQH5WIGuQ/hqdefault.jpg,22,none,2:58:16,187431,11386,0,110,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/m9IQH5WIGuQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-06-01T12:01:33Z,2021-06-01T14:59:51Z,2021-06-01T12:00:00Z
2021-05-30T09:55:31Z,【#2】DQシリーズ完全初見！ドラゴンクエスト8！！！【ホロライブ/大空スバル】※ネタバレあり,"イラスト…シャンデガ　（@dega1028）先輩！

本動画は株式会社スクウェア・エニックスの許諾を受けて配信しています。
この動画で利用している株式会社スクウェア・エニックスを代表とする共同著作者が権利を所有する著作物及びスギヤマ工房有限会社が権利を所有する楽曲の転載・配布は禁止いたします。
(C) ARMOR PROJECT/BIRD STUDIO/SQUARE ENIX All Rights Reserved.
(C) SUGIYAMA KOBO (P) SUGIYAMA KOBO


＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=Ov6KR0htGYA,https://i.ytimg.com/vi/Ov6KR0htGYA/hqdefault.jpg,22,none,5:26:23,512045,14639,0,161,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ov6KR0htGYA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-05-30T04:01:15Z,2021-05-30T09:27:38Z,2021-05-30T04:00:00Z
2021-05-29T08:21:32Z,【#１】DQシリーズ完全初見！ドラゴンクエスト8！！！【ホロライブ/大空スバル】※ネタバレあり,"イラスト…シャンデガ　（@dega1028）先輩！

本動画は株式会社スクウェア・エニックスの許諾を受けて配信しています。
この動画で利用している株式会社スクウェア・エニックスを代表とする共同著作者が権利を所有する著作物及びスギヤマ工房有限会社が権利を所有する楽曲の転載・配布は禁止いたします。
(C) ARMOR PROJECT/BIRD STUDIO/SQUARE ENIX All Rights Reserved.
(C) SUGIYAMA KOBO (P) SUGIYAMA KOBO


＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=r1Saj9-GHhg,https://i.ytimg.com/vi/r1Saj9-GHhg/hqdefault.jpg,22,none,4:00:33,618169,17856,0,301,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/r1Saj9-GHhg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-05-29T04:01:40Z,2021-05-29T08:02:25Z,2021-05-29T04:00:00Z
2021-05-29T02:46:29Z,【#生スバル】おはスバ/Free Talk【ホロライブ/大空スバル】,"おはよう
イラスト…京ちゃん/Kampfer　(@takelifesoul)先輩！

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=u0GBcKzkZcs,https://i.ytimg.com/vi/u0GBcKzkZcs/hqdefault.jpg,22,none,1:28:26,294988,17521,0,177,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/u0GBcKzkZcs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-05-29T01:03:55Z,2021-05-29T02:32:26Z,2021-05-29T01:00:00Z
2021-05-28T12:18:43Z,【#ポントーク】ギリギリ！！！PONトーク！！！！！！/PON TALK【ホロライブ/みこスバ】,"★みこち！！！！
https://www.youtube.com/channel/UC-hM6YJuNYVAmUWxeIr9FeA
https://twitter.com/sakuramiko35
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=kdI0vBpWFkQ,https://i.ytimg.com/vi/kdI0vBpWFkQ/hqdefault.jpg,22,none,1:05:36,599737,25815,0,218,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kdI0vBpWFkQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-05-28T11:01:59Z,2021-05-28T12:07:39Z,2021-05-28T11:00:00Z
2021-05-26T13:08:54Z,【#大空スバル新衣装】90万人記念新衣装大発表会/NEW OUT FIT【ホロライブ/大空スバル】,"※被せ禁止枠ではないです！よろ！

★天才衣装を仕上げてくれた母ちゃん！
→しぐれうい母ちゃん！
youtube：https://www.youtube.com/channel/UCt30jJgChL8qeT9VPadidSw
twitter    :https://twitter.com/ui_shig

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=ByESAQZnQXk,https://i.ytimg.com/vi/ByESAQZnQXk/hqdefault.jpg,22,none,0:59:02,964845,72798,0,1811,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ByESAQZnQXk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2021-05-26T12:01:07Z,2021-05-26T13:00:10Z,2021-05-26T12:00:00Z
